sk_games,date,team,opponent,real_score,opponent_real_score
2a6a50e273312aa4fa064272ef9012a8,2021-12-09,Toronto Maple Leafs,Tampa Bay Lightning,3,5
10a6b4cc73800f0ae0d73272206d5cf3,2022-04-05,Toronto Maple Leafs,Florida Panthers,7,6
162e1d4067bef54912d3274dd9fc4255,2021-10-25,Toronto Maple Leafs,Carolina Hurricanes,4,1
c3b2eb7e305a59d7646ada58c7e0a9bb,2021-11-12,Toronto Maple Leafs,Calgary Flames,2,1
ce82bc6df8fc194cccbbba34214739c0,2022-01-15,Toronto Maple Leafs,St Louis Blues,5,6
8654506a4b64a2ddd9e92ce8b656ecfa,2022-03-10,Toronto Maple Leafs,Arizona Coyotes,4,5
6aeb0c8c80e3d6e74afa96ee9043744d,2021-12-07,Toronto Maple Leafs,Columbus Blue Jackets,5,4
f6e9e337100fd9f6a6ef291900c1e113,2021-10-23,Toronto Maple Leafs,Pittsburgh Penguins,7,1
100d4acbd65894bd86b2b18488c83982,2021-11-20,Toronto Maple Leafs,Pittsburgh Penguins,0,2
9bb2b92dc73c8161eac5237320f117c3,2022-02-26,Toronto Maple Leafs,Detroit Red Wings,7,0
8455a9e94a26cbd479321e668195a8a2,2021-10-30,Toronto Maple Leafs,Detroit Red Wings,5,4
f94b3b1d0c4a876cd35710346609c03c,2022-01-19,Toronto Maple Leafs,New York Rangers,6,3
a18a8ad0b081b32f33c17834fb03a42b,2022-03-23,Toronto Maple Leafs,New Jersey Devils,3,2
00d19d23f85ece380153dab7cad64d3e,2022-02-21,Toronto Maple Leafs,Montreal Canadiens,5,2
4bb02b7a19d8783933d529add9971207,2021-12-05,Toronto Maple Leafs,Winnipeg Jets,3,6
4a5daffdd0ebd629d2d7544329196f4e,2022-04-07,Toronto Maple Leafs,Dallas Stars,3,4
45d6939c183c743be1278ab8abc45284,2022-01-22,Toronto Maple Leafs,New York Islanders,1,3
6a378d6b8532162c8a8c8f49589b7ceb,2021-12-04,Toronto Maple Leafs,Minnesota Wild,4,3
05d28d26ad06b889451cd4c81080968a,2021-10-14,Toronto Maple Leafs,Ottawa Senators,3,2
5c8655c0608a8ac1a2dd71c8cb54d44d,2021-10-22,Toronto Maple Leafs,San Jose Sharks,3,5
00c4f1879a648fbac8d3b340879b763f,2021-11-02,Toronto Maple Leafs,Vegas Golden Knights,0,4
b572aa2d3381e5bd18c50258f77dda37,2021-11-18,Toronto Maple Leafs,New York Rangers,2,1
cc225f7690c6e840b2e26fc8911210ee,2022-04-26,Toronto Maple Leafs,Detroit Red Wings,3,0
59735ae601d26c4916e447d2e38c86f8,2022-01-26,Toronto Maple Leafs,Anaheim Ducks,4,3
b1d8f2b1766435f6fdec48b22ee48fd2,2022-03-02,Toronto Maple Leafs,Buffalo Sabres,1,5
4ce3783e6fdd54f7e63acda9c3c22a9b,2022-04-09,Toronto Maple Leafs,Montreal Canadiens,3,2
05c85d41a05e2edb4e382ae72efd5152,2022-03-19,Toronto Maple Leafs,Nashville Predators,6,3
43dfeef856a26a21d86dbc667dc3d088,2021-12-01,Toronto Maple Leafs,Colorado Avalanche,8,3
2288292bd387b797e85f7e16e221e98e,2022-04-17,Toronto Maple Leafs,New York Islanders,4,2
21bf902d351dd69ef51815efecfb7317,2021-11-13,Toronto Maple Leafs,Buffalo Sabres,4,5
fbad182b33418c324d391dd88f75563c,2022-01-29,Toronto Maple Leafs,Detroit Red Wings,4,7
522d60c3499630ba3bf35e67df0acef3,2022-01-31,Toronto Maple Leafs,New Jersey Devils,6,4
5f47cf63883f52bf99eefc60d29f371c,2022-02-01,Toronto Maple Leafs,New Jersey Devils,1,7
b5ff8e0e4abc570f53a63fefb74d6c1c,2022-02-07,Toronto Maple Leafs,Carolina Hurricanes,4,3
e7812a97043b2524cac41a8e64896b7b,2021-11-28,Toronto Maple Leafs,Anaheim Ducks,1,5
717041a5570746ffb88e1fb986430172,2021-10-18,Toronto Maple Leafs,New York Rangers,1,2
1233d7cc7eb244303c95a4b57e90d80c,2022-03-05,Toronto Maple Leafs,Vancouver Canucks,6,4
2a57d0ecd697310901252e6524fe0dd4,2021-11-08,Toronto Maple Leafs,Los Angeles Kings,1,5
ebdbb0729403a5afc30cf7f276786f84,2022-02-28,Toronto Maple Leafs,Washington Capitals,5,3
d69a9360d9a9c43c4dbe009da9307f75,2022-03-17,Toronto Maple Leafs,Carolina Hurricanes,3,2
1f647ebfb07ab41f6fee7b8cf3ce898e,2022-04-16,Toronto Maple Leafs,Ottawa Senators,4,5
a5ec76939a8e977b834e9b4258855dbe,2021-10-16,Toronto Maple Leafs,Ottawa Senators,3,1
c87b71c2518eb3e1f76cbe7d9e50e7a3,2021-11-04,Toronto Maple Leafs,Tampa Bay Lightning,2,1
b7751f6e2a0f82ead47cb06532345cef,2022-02-10,Toronto Maple Leafs,Calgary Flames,5,2
21fdb3cb6aa4fcd43d5b4caf82f34551,2021-11-26,Toronto Maple Leafs,San Jose Sharks,1,4
57525f3c06a5ecbb70dfddfbf3dea527,2022-03-15,Toronto Maple Leafs,Dallas Stars,4,0
9ecd71abcc80530a360b7dc892d0fca6,2022-02-12,Toronto Maple Leafs,Vancouver Canucks,2,3
a7d7878165457117db53a9aacf883482,2021-11-06,Toronto Maple Leafs,Boston Bruins,5,2
ab64581f250cbcb6743b9371f4d3717c,2022-02-14,Toronto Maple Leafs,Seattle Kraken,2,6
2ab4d2d71b9f5b99c74af6c339b59ac0,2021-11-24,Toronto Maple Leafs,Los Angeles Kings,2,6
0c8f24951d351da3d11a44f16ca5cae0,2022-04-21,Toronto Maple Leafs,Tampa Bay Lightning,8,1
ad4597047b68a70d79cc5245726a2a72,2022-03-13,Toronto Maple Leafs,Buffalo Sabres,5,2
26b8529bd52b1e475016944277e7a2de,2022-02-22,Toronto Maple Leafs,Columbus Blue Jackets,4,3
20cf7440ad895cbbb18fb3512c4311a7,2022-02-17,Toronto Maple Leafs,Pittsburgh Penguins,4,1
b196989f39f12ae6af245f6497ca0675,2022-04-12,Toronto Maple Leafs,Buffalo Sabres,2,5
5c420910f8e3c66fdc0c862b7652dec0,2021-11-16,Toronto Maple Leafs,Nashville Predators,3,0
cbe404343fc55d567a01ba6208482ee1,2022-02-19,Toronto Maple Leafs,St Louis Blues,3,6
14d74db6a766476e75ef5fe731740a93,2022-04-19,Toronto Maple Leafs,Philadelphia Flyers,5,2
054d905bebeea82dab16803e88ced2a1,2021-11-10,Toronto Maple Leafs,Philadelphia Flyers,0,3
82cfb84eca5447eb11cc205be380607a,2021-10-13,Toronto Maple Leafs,Montreal Canadiens,2,1
1160ad0e98ca87f75fed52cb26b8361b,2022-04-02,Toronto Maple Leafs,Philadelphia Flyers,3,6
7158921b74490d318797631f119c36c6,2021-11-21,Toronto Maple Leafs,New York Islanders,0,3
02e27b1b64374d38d0c3aa2cc01d42c6,2021-12-14,Toronto Maple Leafs,Edmonton Oilers,1,5
786335b0620da2ee3926707f22623ab7,2022-02-24,Toronto Maple Leafs,Minnesota Wild,3,1
aa8fb0f7ac3e22b5ef4a59eccc822d34,2021-10-27,Toronto Maple Leafs,Chicago Blackhawks,2,3
81175fe3214e25553393ae9625229b26,2022-03-31,Toronto Maple Leafs,Winnipeg Jets,3,7
2a9f868a707a43acbd3f02626a2c946b,2022-03-07,Toronto Maple Leafs,Columbus Blue Jackets,4,5
a0452fa6efde8256162c5229e6c205da,2022-01-01,Toronto Maple Leafs,Ottawa Senators,6,0
4a6e456e239460771cbb016a43c79523,2022-04-24,Toronto Maple Leafs,Washington Capitals,4,3
5878597ca0c24c55c3b02ecc32847c43,2022-03-08,Toronto Maple Leafs,Seattle Kraken,6,4
e52c77082638c1f3600fb2f26ff0f029,2022-04-14,Toronto Maple Leafs,Washington Capitals,3,7
0b3406bf1bb1da2d922adcf1665975dc,2022-04-23,Toronto Maple Leafs,Florida Panthers,3,2
d8ab307f64bda67a0804c4c68daa44a8,2022-03-29,Toronto Maple Leafs,Boston Bruins,4,6
977aa9dbbd79e065b224457a5bb678f4,2021-10-19,Vancouver Canucks,Buffalo Sabres,5,2
2ea9c7d5c91dfa9e45e15632f7a9953b,2021-11-24,Vancouver Canucks,Pittsburgh Penguins,4,1
3f704db035916c3bf3e7a8201d171510,2021-11-29,Vancouver Canucks,Montreal Canadiens,1,2
cbc9e9618c764c35027122775513feb2,2022-03-13,Vancouver Canucks,Tampa Bay Lightning,1,2
bfadba4d11c357651e69e55853318814,2022-03-17,Vancouver Canucks,Detroit Red Wings,0,1
ae78f863f20bec250a5ffd700b290360,2022-04-09,Vancouver Canucks,San Jose Sharks,4,2
ce1488d26de04992e1bbba4fe441c7bd,2022-01-11,Vancouver Canucks,Florida Panthers,5,2
bc07b47251ea34dbd0183fb8121422da,2022-04-21,Vancouver Canucks,Minnesota Wild,6,3
92e5ea60e3edbd5c39be03f53a189e11,2021-12-29,Vancouver Canucks,Anaheim Ducks,1,2
5f729e15f8b0dbbcd422852207f2ef3c,2021-12-10,Vancouver Canucks,Winnipeg Jets,3,4
cb92689a7bdaa59d65a636ce7a2f07d5,2022-03-11,Vancouver Canucks,Washington Capitals,4,3
0fa21b4d387cc5ec84e82c8f904eae9c,2022-02-21,Vancouver Canucks,Seattle Kraken,5,2
5bc3d5100f320dcc28543078f08589b9,2021-11-14,Vancouver Canucks,Anaheim Ducks,5,1
cf8e456a8cf1d0548c62fbcf1aab3e50,2022-04-29,Vancouver Canucks,Edmonton Oilers,3,2
fa00c5acffbfcae9ad30f300b17e68e7,2022-04-14,Vancouver Canucks,Arizona Coyotes,7,1
e28a2f58b97f150d8eed0bc6f3e49699,2021-11-28,Vancouver Canucks,Boston Bruins,3,2
5a0bd2943d029c9bc1b8e3627afe4af4,2022-01-13,Vancouver Canucks,Tampa Bay Lightning,4,2
f88044abc03ae0cdfa7f70e060299efa,2022-02-08,Vancouver Canucks,Arizona Coyotes,5,1
e22928d73c074bee107156c4ca1d6f6d,2022-01-15,Vancouver Canucks,Carolina Hurricanes,4,1
aa57f3b9bdde477ca865c24dbd2474b1,2022-02-24,Vancouver Canucks,Calgary Flames,7,1
aae8d9b85c98a9cb23997cfbdb08b485,2021-12-08,Vancouver Canucks,Boston Bruins,2,1
8bf6bc4c008a57b3768667717e17ae9f,2022-03-26,Vancouver Canucks,Dallas Stars,1,4
a232672405e5f81076c154ef2b0f1124,2021-11-21,Vancouver Canucks,Chicago Blackhawks,0,1
8bace9ba14003e7da503d837a10e620a,2022-02-28,Vancouver Canucks,New Jersey Devils,7,2
48ed8a73cba692c2067f046044c908ab,2022-04-06,Vancouver Canucks,Vegas Golden Knights,5,1
0f4c068afece89f70d618f01cac120ed,2021-10-15,Vancouver Canucks,Philadelphia Flyers,4,5
17af7b4048845a067f73a74fbb3304a6,2022-01-16,Vancouver Canucks,Washington Capitals,4,2
adb8190d0352782530c8374674e7ed73,2022-04-03,Vancouver Canucks,Vegas Golden Knights,3,2
780173503de85121847df47c8357cc13,2022-03-28,Vancouver Canucks,St Louis Blues,4,1
4ad1d2baf9180ae6058cc654dd749f3e,2022-01-18,Vancouver Canucks,Nashville Predators,1,3
40b130d7ad9b7d2453de78374fb499e3,2022-02-19,Vancouver Canucks,Anaheim Ducks,4,7
e57a4d806b48b3badf65c302e2fd95a3,2021-10-30,Vancouver Canucks,Edmonton Oilers,1,2
584efeb20d806da372e318bf4302b43c,2022-02-09,Vancouver Canucks,New York Islanders,3,6
602c24c06f3789e262b40468f80648ee,2021-11-09,Vancouver Canucks,Anaheim Ducks,2,3
5b2bd7e908d330544b4267cc3ce478a5,2021-10-26,Vancouver Canucks,Minnesota Wild,2,3
3d7fa2699a224f184d225f02fb2997eb,2021-12-06,Vancouver Canucks,Los Angeles Kings,4,0
d27145938054573e5d5bc425fde49c78,2021-10-23,Vancouver Canucks,Seattle Kraken,2,4
3b7665871778214273417093be5b6434,2022-04-07,Vancouver Canucks,Arizona Coyotes,1,5
9c8ad50dd1707cd5ce5bcba08e0d1df7,2022-03-24,Vancouver Canucks,Minnesota Wild,3,2
22ddebca1dd3da2d385089a33d2873b7,2021-11-11,Vancouver Canucks,Colorado Avalanche,7,1
6bb1fdaa0be3d7a7e7e40f6d5e810de7,2022-04-18,Vancouver Canucks,Dallas Stars,6,2
f0424bf48a930fe37478d24f8cfac8c4,2022-04-23,Vancouver Canucks,Calgary Flames,6,3
9348daf34bc1dcf1182f10bdc556cfcb,2021-11-17,Vancouver Canucks,Colorado Avalanche,2,4
a2eb5a3914b34a4a6a22b9cfbbd3236c,2022-03-23,Vancouver Canucks,Colorado Avalanche,1,3
25c9db3725dcbbec4a7084dc89d7185b,2021-11-13,Vancouver Canucks,Vegas Golden Knights,4,7
91e2d65d4599c3f584064ae3931f6bca,2021-12-30,Vancouver Canucks,Los Angeles Kings,2,1
9058964f5a8d4c4f93d790007846b09a,2022-01-21,Vancouver Canucks,Florida Panthers,1,2
3c2d09d5c8f42dc7a0fcfa74c03d3608,2021-12-04,Vancouver Canucks,Pittsburgh Penguins,1,4
1f502a74dab77526efc65576c88ef506,2022-04-26,Vancouver Canucks,Seattle Kraken,5,2
44f5a7a5069e412003d82d86877d7059,2021-11-19,Vancouver Canucks,Winnipeg Jets,2,3
6360d470a8708ac47823aba9ff2b5d26,2022-02-12,Vancouver Canucks,Toronto Maple Leafs,3,2
2d2cbc66ae1e4efa6e614ecffc7d5bcf,2022-03-05,Vancouver Canucks,Toronto Maple Leafs,4,6
1480dcaefd75d21ebf4bf37b078129bb,2022-01-23,Vancouver Canucks,St Louis Blues,1,3
31e8725f3f2837459254a18eea3ad243,2021-11-05,Vancouver Canucks,Nashville Predators,2,3
c574243fc317d4238ee000d9122b5885,2021-10-13,Vancouver Canucks,Edmonton Oilers,3,2
615dcc1c2c460b3bbf3fa7190f940a4e,2021-12-16,Vancouver Canucks,San Jose Sharks,2,5
81a9ff91e38c05e6dbef407ef2c32083,2022-02-27,Vancouver Canucks,New York Rangers,2,5
05a59647cbe017d5c4e3d5d52a29439b,2022-04-12,Vancouver Canucks,Vegas Golden Knights,4,5
2b2603e25daf6d70dfc9bdec7522ff26,2022-03-03,Vancouver Canucks,New York Islanders,3,4
7b1355ca7d2ce29b5bba544016688ffe,2022-01-25,Vancouver Canucks,Edmonton Oilers,2,3
d01b9b72ffdd1f00e8dae0b4921c0c27,2022-03-15,Vancouver Canucks,New Jersey Devils,6,3
c96878c3f53df2ff169464f05b0c5983,2022-04-19,Vancouver Canucks,Ottawa Senators,3,4
f8076d11804e158c03fb96720c2f63ae,2021-11-26,Vancouver Canucks,Columbus Blue Jackets,4,2
7ea3bda61c9bb7534de952d5a03f8868,2022-03-20,Vancouver Canucks,Buffalo Sabres,2,3
f591f94075314a0082c948f0b46401f9,2022-01-27,Vancouver Canucks,Winnipeg Jets,5,1
8af37078e7375ce49e6c8453dd5ebb54,2021-10-21,Vancouver Canucks,Chicago Blackhawks,1,4
4943125ab4f80aa602d5dd5264022558,2021-10-16,Vancouver Canucks,Detroit Red Wings,3,1
521d8743d69faf7f7d3c9faa0a83290b,2022-01-29,Vancouver Canucks,Calgary Flames,1,0
df389c7b60bbe7e820dd4f622c19f269,2021-12-01,Vancouver Canucks,Ottawa Senators,2,6
46f126888f7695e1e994e6c3eba5c6f9,2022-01-01,Vancouver Canucks,Seattle Kraken,2,5
eafc166e3d348fa2975516ee7d7e3036,2021-10-28,Vancouver Canucks,Philadelphia Flyers,1,2
9c248fc4c05a4c001ec8e981cf5f7a09,2021-11-02,Vancouver Canucks,New York Rangers,3,2
cc05d51dc3028bcaf1b568e4b2f7f957,2021-12-14,Vancouver Canucks,Columbus Blue Jackets,4,3
58a4191ca1b13827d9b8591089b57d43,2022-03-30,Vancouver Canucks,St Louis Blues,3,4
ce2bdeb36885150f0518afe607fc4cea,2022-03-09,Vancouver Canucks,Montreal Canadiens,5,3
c1284170645a64d752c83449d66f4c26,2022-02-17,Vancouver Canucks,San Jose Sharks,4,5
56902c5dee53bd12a318df9e11b78ce3,2022-03-19,Vancouver Canucks,Calgary Flames,2,5
28fa43fa8bf791cab4bd893c78b109e7,2021-11-07,Vancouver Canucks,Dallas Stars,6,3
3a9b51a5ffe6122ad971af96250dad79,2022-01-31,Vancouver Canucks,Chicago Blackhawks,1,3
20ff34492971d227f914801d44f42e22,2021-12-12,Vancouver Canucks,Carolina Hurricanes,2,1
deda15a3142cab9d9e6c4cfb53a24ee9,2022-02-01,Vancouver Canucks,Nashville Predators,4,2
e3d3367f6f1321867f3ec14a28c10adf,2022-04-28,Vancouver Canucks,Los Angeles Kings,3,2
a2c00424a75049d87c3aa2b17f4254e7,2022-03-01,Vegas Golden Knights,San Jose Sharks,3,1
6d23b9ba08a0dcecfd3b27bd54a2bf5a,2022-03-08,Vegas Golden Knights,Philadelphia Flyers,2,1
ffe8705417fd147c8128b4fd0e5f5601,2022-02-26,Vegas Golden Knights,Colorado Avalanche,2,3
3b838f2235faf4bf6bb8679c7b2b1c47,2022-03-10,Vegas Golden Knights,Buffalo Sabres,3,1
d96e476898d7b087e55f5b1be75555d4,2022-02-25,Vegas Golden Knights,Arizona Coyotes,3,1
9356147726a613ef0c66d80cb410f52a,2022-03-11,Vegas Golden Knights,Pittsburgh Penguins,5,2
9f1219dc6158e8833d61abe795f58508,2022-02-20,Vegas Golden Knights,San Jose Sharks,1,4
84a404b5403f223f8bd1821ebc513556,2022-02-18,Vegas Golden Knights,Los Angeles Kings,3,4
0957a5b00cf27dbee8aa80433c372efe,2022-03-13,Vegas Golden Knights,Columbus Blue Jackets,6,4
cfaf9f74ceabc2a095634ce16ab83ba6,2022-02-16,Vegas Golden Knights,Colorado Avalanche,0,2
bbfe1af97ebe7819b435671431e48c11,2022-03-15,Vegas Golden Knights,Winnipeg Jets,3,7
d819386aa70480e4c6a0f278442e7cce,2022-02-09,Vegas Golden Knights,Calgary Flames,6,0
2bf40b98777fea01ca3e25a0b1bf3f8a,2022-02-08,Vegas Golden Knights,Edmonton Oilers,0,4
cd08c8f83c16a08fedfd3eee31b720a3,2022-03-17,Vegas Golden Knights,Florida Panthers,5,3
82601f38e7af287b36bcc1ba1225edd7,2022-02-01,Vegas Golden Knights,Buffalo Sabres,5,2
c582388d775bfe9f128ebae0601920ce,2022-03-19,Vegas Golden Knights,Los Angeles Kings,5,1
678f56d088b28fad0eff2726bb4a964d,2022-01-29,Vegas Golden Knights,Tampa Bay Lightning,2,3
d9d8d8a38a9b03a5c574d334c70e1005,2022-01-27,Vegas Golden Knights,Florida Panthers,4,1
3da6e8c92f32b675c1fb25fd3208da16,2022-03-21,Vegas Golden Knights,Minnesota Wild,3,0
f0b325aee1acf598df554504c0ebecff,2022-01-25,Vegas Golden Knights,Carolina Hurricanes,4,3
fc193d4e1f6ebf4711f6cc20f45ef9b4,2022-01-24,Vegas Golden Knights,Washington Capitals,1,0
9ee9126157b525f77b48c9ac15abd9da,2022-03-22,Vegas Golden Knights,Winnipeg Jets,0,4
d0d6d928e261feeee53dc97cfb1c52b5,2022-01-20,Vegas Golden Knights,Montreal Canadiens,4,3
041d738a2227a20dc28979ec3e4d6d1d,2022-03-24,Vegas Golden Knights,Nashville Predators,6,1
e783a4f00b7921d5a7f4542c2a69400d,2022-01-17,Vegas Golden Knights,Pittsburgh Penguins,3,5
07ffa0db53309a8a8d5c440e0268bfc0,2022-03-26,Vegas Golden Knights,Chicago Blackhawks,5,4
7b9a851410ca366ef153ce88d98c74bd,2022-01-11,Vegas Golden Knights,Toronto Maple Leafs,3,4
e6c8829d0f05f4251ed4ebaa018c046b,2022-01-08,Vegas Golden Knights,Chicago Blackhawks,1,2
2607b571468e824bf0c66863130d40c5,2022-01-06,Vegas Golden Knights,New York Rangers,5,1
5556ebfd20dc6a9f152a1f91946ef4d2,2022-01-04,Vegas Golden Knights,Nashville Predators,2,3
ff8dc1719ef37a0371902e642acb1893,2022-03-30,Vegas Golden Knights,Seattle Kraken,0,3
554ccaed838848d8dd48911603b53af0,2022-01-02,Vegas Golden Knights,Winnipeg Jets,5,4
e58bb12e367f490b108dfccd7f2129a4,2021-12-31,Vegas Golden Knights,Anaheim Ducks,3,1
2ad9fad26241d96fd2a5975d534ca241,2021-12-28,Vegas Golden Knights,Los Angeles Kings,3,6
f62b4f6e067a09fdfe6b78ce94471528,2021-12-21,Vegas Golden Knights,Tampa Bay Lightning,3,4
ea0d7f390716fc3b1301394c4b28a1cb,2022-04-01,Vegas Golden Knights,Seattle Kraken,2,5
e16a07fa18b5eebdca50b851e6930440,2021-12-19,Vegas Golden Knights,New York Islanders,3,4
535bd493abc831d18ff45e84c2d3ee71,2021-12-17,Vegas Golden Knights,New York Rangers,2,3
ae540c0634dfbe2ad08005c4517b29a0,2022-04-29,Vegas Golden Knights,St Louis Blues,4,7
594ac85dcf5cf9c19a49a524f08a944a,2021-12-16,Vegas Golden Knights,New Jersey Devils,3,5
6917142046b3072fc45e4a3133be935b,2021-10-14,Vegas Golden Knights,Los Angeles Kings,6,2
bfdcc236c5a6923f08159e6443aeb911,2022-04-03,Vegas Golden Knights,Vancouver Canucks,2,3
2b9477ef7fafab31d97fa7f71c665a6f,2021-12-14,Vegas Golden Knights,Boston Bruins,1,4
f08a55429c1387bd6829092bdd560fbe,2021-12-12,Vegas Golden Knights,Minnesota Wild,6,4
526395d30c8b8301db79c1d9620fbbd8,2021-12-10,Vegas Golden Knights,Philadelphia Flyers,3,4
4351e32b39c19575793f2eca072df2db,2021-12-08,Vegas Golden Knights,Dallas Stars,5,4
45b9dfa8f4b5c29b680eefb264a03e69,2022-04-06,Vegas Golden Knights,Vancouver Canucks,1,5
ea5aaa89ba466aa725fce3e4a1f21cf8,2021-12-05,Vegas Golden Knights,Calgary Flames,3,2
3af84c4a649452238f7b0f8f5988ef2a,2021-12-03,Vegas Golden Knights,Arizona Coyotes,1,7
30f961cef0900f84b9398560ff095b57,2021-12-01,Vegas Golden Knights,Anaheim Ducks,6,5
2051f754dbe162920a5d0e7ee00bb74d,2022-04-09,Vegas Golden Knights,Arizona Coyotes,6,1
f041235fe519954640886759fec213b3,2021-11-27,Vegas Golden Knights,Edmonton Oilers,2,3
98a295c9944fcb9d97f407c8afb58cd1,2022-04-12,Vegas Golden Knights,Vancouver Canucks,5,4
fd218db5f32d517403a5ac98feb51a6f,2021-11-24,Vegas Golden Knights,Nashville Predators,2,5
b20972c0a448d4f223a75d51fe59102a,2021-11-22,Vegas Golden Knights,St Louis Blues,5,2
f0e1bfafba461734f83719ff57180631,2022-04-14,Vegas Golden Knights,Calgary Flames,1,6
6d6c3e1c77d0d6996e932b74818b9968,2021-11-20,Vegas Golden Knights,Columbus Blue Jackets,3,2
3810a667569bda9b351d2d072233f920,2021-11-18,Vegas Golden Knights,Detroit Red Wings,5,2
3be4065ac8e82af2d4d388061002aeff,2021-11-16,Vegas Golden Knights,Carolina Hurricanes,2,4
4547a239cafc3b9c7aad2ab2b5b3372d,2022-04-16,Vegas Golden Knights,Edmonton Oilers,4,0
41b0ab8c3c37419403d4987d7f4e57fb,2021-11-13,Vegas Golden Knights,Vancouver Canucks,7,4
228a3b5787bcdf666e5213ca8ba7623e,2022-04-18,Vegas Golden Knights,New Jersey Devils,2,3
ec8514884e62eaff69d8e5f760ce324f,2021-11-11,Vegas Golden Knights,Minnesota Wild,3,2
ce4316b6a6f3408a57848f591cb55554,2021-10-12,Vegas Golden Knights,Seattle Kraken,4,3
125fce81cd592f4b8a7cba33423d2847,2021-11-09,Vegas Golden Knights,Seattle Kraken,4,2
439f5ce19f1641c3cb3960033502043d,2021-11-07,Vegas Golden Knights,Detroit Red Wings,5,2
408f94abdc87c0390e5dc7e4cc066aee,2022-04-20,Vegas Golden Knights,Washington Capitals,3,4
073be74b941eca6e8dafc65187c69873,2021-11-06,Vegas Golden Knights,Montreal Canadiens,2,5
8b4d6ea5d569899fee543ac0e3c87213,2021-11-04,Vegas Golden Knights,Ottawa Senators,1,5
d34781c6c6e81558cb63d233b674fdfa,2021-11-02,Vegas Golden Knights,Toronto Maple Leafs,4,0
65000598f75996f52cc1a70d2a7ddd68,2021-10-29,Vegas Golden Knights,Anaheim Ducks,5,4
02a8e87873ae61efb9db1e3988428c44,2021-10-27,Vegas Golden Knights,Dallas Stars,2,3
776f4d1862ca6dcdf6809ed7ce11f583,2022-04-24,Vegas Golden Knights,San Jose Sharks,4,5
ae4081447e9c94b1680938d20f561862,2021-10-26,Vegas Golden Knights,Colorado Avalanche,1,3
1f2e366133ed7f30987249cd44106995,2021-10-24,Vegas Golden Knights,New York Islanders,0,2
831e2ff2c62051edcad946f442332e58,2022-04-26,Vegas Golden Knights,Dallas Stars,3,2
7d9688c8cf609b4c3a89989e685d3da5,2021-10-22,Vegas Golden Knights,Edmonton Oilers,3,5
9760651f95da8bd59555de11e92d314b,2022-04-27,Vegas Golden Knights,Chicago Blackhawks,4,3
50b47c5157efc4f32a0deab0342800f1,2021-10-20,Vegas Golden Knights,St Louis Blues,1,3
c5c8ec238d661ccb0395567bab4635f0,2022-03-06,Vegas Golden Knights,Ottawa Senators,2,1
0f4ff63d850eb474d137dd5996da50cc,2022-03-04,Vegas Golden Knights,Anaheim Ducks,4,5
ba317a30583369a8fa7b00f78bac96d8,2022-03-03,Vegas Golden Knights,Boston Bruins,2,5
82b50fe8acac053334eb57cc59911116,2022-02-02,Washington Capitals,Edmonton Oilers,3,5
f77b0f5a9f734827f3f8a6aa26453aae,2021-11-20,Washington Capitals,San Jose Sharks,0,4
1696adc7b6c5e660fe827820434a8f8d,2021-11-06,Washington Capitals,Philadelphia Flyers,1,2
a518285f026f4031ac0ec5482f0d2291,2021-11-21,Washington Capitals,Seattle Kraken,5,2
05b36b9c5d5f8411b2da13f17dedc36a,2022-04-14,Washington Capitals,Toronto Maple Leafs,7,3
fda3e98607ce76386bd2d6acca2a6168,2021-11-24,Washington Capitals,Montreal Canadiens,6,3
12b26bcca2ad509cec94079d29e461fe,2022-04-12,Washington Capitals,Philadelphia Flyers,9,2
c68a9f8eb484d109017bc3bcabcc3bcf,2021-11-26,Washington Capitals,Florida Panthers,4,3
ee3098befe245a22e2987bc819237674,2022-03-11,Washington Capitals,Vancouver Canucks,3,4
9ecf4dc3e8338199c84a0da74b9a4750,2021-11-04,Washington Capitals,Florida Panthers,5,4
e8efcb23486a44b2ae28f45e7bc2b767,2021-11-28,Washington Capitals,Carolina Hurricanes,2,4
a9d43837a503017598bfa9ea8d99fece,2022-04-10,Washington Capitals,Boston Bruins,4,2
553fb1110cc0120c6e51ce0b8b2dc172,2022-04-22,Washington Capitals,Arizona Coyotes,0,2
88de663910b2f65148fa00f877af09b1,2021-11-30,Washington Capitals,Florida Panthers,5,4
d80a0437f8244bdec66d2f72af02eb63,2022-04-09,Washington Capitals,Pittsburgh Penguins,3,6
240b919b3342ede10b7d6d6ac2cdec15,2021-12-02,Washington Capitals,Chicago Blackhawks,3,4
a399ddeb2a7cfeaf17e1b8bf779aa8cc,2022-02-24,Washington Capitals,New York Rangers,4,1
fc478f91030d5cc9d2b58f6a54ccdadf,2021-12-04,Washington Capitals,Columbus Blue Jackets,3,1
92a7572debe73029a0018e57d8caf193,2021-11-01,Washington Capitals,Tampa Bay Lightning,3,2
d0331c8d66f06ce93720b52a076a4a7c,2021-10-13,Washington Capitals,New York Rangers,5,1
752852268a5fb645a89de7d84c2de984,2021-12-06,Washington Capitals,Anaheim Ducks,4,3
e5775adbcfc99474686c7230168e0732,2022-04-06,Washington Capitals,Tampa Bay Lightning,4,3
f9a123b3513f01f894799b322b50551b,2021-12-10,Washington Capitals,Pittsburgh Penguins,2,4
c68ded277a9da9a649cec45970b91b20,2021-12-11,Washington Capitals,Buffalo Sabres,2,3
25c68de914343916cf50701901c0c4ac,2022-04-03,Washington Capitals,Minnesota Wild,1,5
